index,product,category,sub_category,brand,sale_price,market_price,type,rating_clean,description,sale_price_original,sale_price_capped,discount_pct
19472,Water/Juice Glass - Diamond Long,"Kitchen, Garden & Pets",Crockery & Cutlery,Lyra,449.0,680.0,Glassware,5.0,"Lyra Diamond 385 ML Long Drink Glasses - Set of 6 Enjoy your drinks for long in the company of your best buddies. Served in these attractive Lyra Diamond 385-ml Long Drink Glasses, the art of drinking takes on a new dimension altogether. Featuring an interesting form factor, these attractive glasses may also be used to serve a wide variety of non alcoholic drinks as well. From fruits and vegetable juices to lemonades and cocktails.",449.0,449.0,33.97058823529412
19475,"Storage Steel Airtight Container With Steel Lid - Klip Lock, Pink","Kitchen, Garden & Pets",Steel Utensils,Magnus,149.0,190.0,Steel Storage Containers,3.6,"Magnus Delux Chocolate tiffin is an airtight container, leak lock container and stackable type design container. Easy movement of the container. It comes in an attractive colour and it is rust-resistant. It comes with an innovative feature of a detachable clip. This is an airtight container that keeps the food fresh. It is also leak-proof for keeping food from spilling and comes in a stackable design for easily storing the container on top of each other. Ergonomic-friendly and built tough, these clips can ensure superior performance for years. Magnus has a unique design which enables easy movement of the container. Now go ahead and make every meal a fresh and delicious meal! Premium quality glass with a matte finish. This is easy to clean. It is ideal for storing, snacks, toffees, nuts, etc.",149.0,149.0,21.57894736842105
19478,Quba Old Fashion Whisky JuIce Glass,"Kitchen, Garden & Pets",Crockery & Cutlery,Ziva,279.0,449.0,Glassware,3.9,"Ziva Glassware is made of fine quality crystal cut type glass which is more clarity & elegant in look. These are characterised by extra strong, freezer safe & dishwasher safe. These glasses can be used for drinking water, juice, whisky & other soft beverages.",279.0,279.0,37.8619153674833
19480,Copper Water Bottle - Designer,"Kitchen, Garden & Pets",Steel Utensils,Frestol,549.0,1559.0,Plates & Tumblers,3.4,• Brand: Frestol• Material: CopperColor : Copper• Non-Toxic: Yes• Food Grade: Yes• Odour Free: Yes• Spill Proof: Yes• Capacity: 950 Ml• Package Content: 1 Bottle,549.0,549.0,64.78511866581141
19481,Multipurpose Lock-N-Pack Plastic Container - Transparent,"Kitchen, Garden & Pets",Storage & Accessories,Laplast,499.0,619.0,Containers Sets,4.0,"These containers are ideal for festival gifts and own use. These are high-quality food-grade plastic Lock & Pack container sets. Fitted with airtight lids these containers trap the freshness of the food, as a result, the food remains fresh for a long time. We offer fridge storage containers in varied designs and capacities.",499.0,499.0,19.38610662358643
19485,Onion Grater - Stainless Steel,"Kitchen, Garden & Pets",Kitchen Accessories,Ritu,159.0,215.0,Choppers & Graters,2.2,This large unbreakable with rubber grip base holds the device firmly in place. Its extra sharp stainless steel blades help to chop or dice fruits and vegetables in a fastest and safest manner. The large detachable container helps to store fruits and vegetable in a refrigerator.,159.0,159.0,26.046511627906977
19486,Popular Aluminium Outer Lid Pressure Cooker (10003),"Kitchen, Garden & Pets",Cookware & Non Stick,Prestige,1280.0,1420.0,Pressure Cookers,2.7,"The highly appreciated Prestige Popular Plus comes with an induction base and host of other top-of-the-line features. Manufactured from virgin Aluminium to ensure zero contamination, this cooker boasts of the highest quality of raw materials used. Perfected over a period of time with trademark Prestige engineering, expected the very best with up-to-date innovations and features. Add to that, the elegant design and splendid finish, the cooker is a sheer pleasure to cook with.Prestige Popular Plus base is Stainless steel perforated (holes) plate, machine pressed to Aluminium cooker base. Suitable for Induction cooktops and gas cooking, this versatile cooker provides you with maximum utility.It is the first level of safety feature to release pressure above 1kg/cm2, which makes the cooking safe and time saving for you. It is made up of brass with steel coating on it for durability.This is the 2nd level of safety provide in Prestige pressure cooker, in case there is any blockage of vent tube, the gasket will bulge and steam will release through the hole at the top. Thus, making it extremely safe for usage.It is the 3rd level of safety feature top fitted to the lid, to release excess steam when pressure, rises beyond a safe level. Thus, making it extremely safe to use.Benefits: More Economical.Faster Cooking.",1280.0,1280.0,9.859154929577464
19494,"Non-Stick Cookware Set - Metallic, Purple Broccoli","Kitchen, Garden & Pets",Cookware & Non Stick,Classic Essentials,1349.0,2999.0,Cookware Sets,3.0,"The Classic Essentials non-stick Kitchen Set is designed to deliver premium quality and great value to you. You can use the tawa to prepare dishes like masala dosa, chapatti and paratha and the kadhai to prepare curries, dal, gravy, sautéed vegetables and more. The fry pan can be used to prepare omelettes, cutlets, pancakes and for shallow frying. This kitchen set is a perfect addition to every kitchen.",1349.0,1349.0,55.01833944648216
19496,Copper Glass Tumbler - Plain,"Kitchen, Garden & Pets",Steel Utensils,Mr.Copper King,799.0,1590.0,Copper Utensils,1.0,"Mr. Copper King Tumbler is made of pure copper. Copper kills undesirable bacteria and germs and gets water charged with the health benefiting qualities of copper. It is recommended to drink the water at room temperature, experts say that drinking from a copper water bottle on a regular basis, especially early in the morning, can make a significant difference to health. This copper water Tumbler contains a lot of benefits such as reduce weight and joint pain, maintains good digestion, prevents obesity and make your life healthy.",799.0,799.0,49.74842767295598
19497,Stainless Steel Butcher Knife With Steel Handle,"Kitchen, Garden & Pets",Kitchen Accessories,Xishifeng,190.0,285.0,Knives & Peelers,4.2,"This Butcher Knife is designed primarily for slicing meat, but can also be used to cut large fruits and vegetables like watermelon, pumpkin, and pineapple to name a few. The knife is made of high quality stainless steel, and has a handle that provides good grip while chopping, making it unlike to cause an injury.",190.0,190.0,33.33333333333333
19499,Melamine Ice Cream Bowl Set - Yellow,"Kitchen, Garden & Pets",Crockery & Cutlery,Superware,599.0,795.0,Glassware,4.0,"Made of 100% food-grade melamine and food contact grade colour, this ice-cream set is heat resistant up to a temp of 140 C. It is resistant to breaking, cracking & chipping. Stain-proof, it comes with long-lasting designs. It has a glazed finish that makes it aesthetically pleasing. This ice-cream set is safe for dishwasher use.",599.0,599.0,24.654088050314467
19514,Omega Select Plus Paniyarakkal with Lid-240 mm (30880),"Kitchen, Garden & Pets",Cookware & Non Stick,Prestige,1110.0,1300.0,Kadai & Fry Pans,4.0,"Now experience taste, high performance and health all in one place. The new and improved Omega select Plus makes cooking safer and health better. Its new and improved coating ensures durability and poses no harm to food. All in all, smart cookware for a smart kitchen.",1110.0,1110.0,14.615384615384617
19517,Spoon Cutlery Stand Set - Deluxe,"Kitchen, Garden & Pets",Crockery & Cutlery,Ritu,599.0,825.0,"Cutlery, Spoon & Fork",2.7,Rithu Spoon Stand is an organizational tool that is used to organise spoons. It is also ideal for organizing other cutleries without taking up too much space.,599.0,599.0,27.39393939393939
19525,Galaxy Storage Plastic Printed Container - Pink,"Kitchen, Garden & Pets",Storage & Accessories,Polyset,359.0,589.0,Containers Sets,3.4,"Polyset Magic Seal is Modular Series is designed keeping in mind ergonomics and convenience of use. These BPA free modular containers are available in multiple heights, size and shape which can be used to store food items and yet maximise shelf space, giving your kitchen a modern and stylish look with these stackable smart, airtight, microwave-safe container",359.0,359.0,39.04923599320883
19535,Melamine 2 Pcs Snack Set With Tray - Emerald,"Kitchen, Garden & Pets",Crockery & Cutlery,Superware,419.0,550.0,Plates & Bowls,4.0,"Made of 100% food-grade melamine and food contact grade colour, this snack set is heat resistant up to a temp of 140º C. It is resistant to breaking, cracking & chipping. Stain-proof, it comes with long-lasting Designs. It has a glazed finish that makes it aesthetically pleasing. This snack set is safe for dishwasher use.",419.0,419.0,23.81818181818182
19550,"Chai/Opalware Cup Set - Regular, Scarlet Blooms","Kitchen, Garden & Pets",Crockery & Cutlery,LaOpala,289.0,315.0,"Cups, Mugs & Tumblers",2.9,"It is ideal for serving guests and home use. Laopala is a brand that is an essential part of our lives. At home or in the office, it is the symbol of elegance, creativity, and reliability with its wide product range, functionality, innovative perspective, distinctive designs and 80 years of experience. Enhance the beauty of your in-house bar or your kitchen with this perfectly crafted crockery.",289.0,289.0,8.253968253968253
19561,"Lunch Pack - Container, Assorted Colour, Food Hub","Kitchen, Garden & Pets",Storage & Accessories,SKI,629.0,749.0,Lunch Boxes,1.0,"SKI Lunch containers are designed in a practical and elegant manner which are ideal for office executives. The containers have a 100% food grade material outer body and lid, while the inner bowl and lid is made of stainless steel which helps keep the food fresh. Their well fit lids help avoid spills and leakage and the lunch box has a handle to facilitate carrying it with a good grip.",629.0,629.0,16.02136181575434
19569,Glass Belleza Bowl - Wine,"Kitchen, Garden & Pets",Crockery & Cutlery,Iveo ,379.0,506.0,Glassware,5.0,"These Iveo Belleza Glass Bowls are made from high quality coloured glass material. These are extra strong, freezer safe, no sharp edges, no wobbling. The capacity of these bowls are 600 ml each. These are ideal for storing & serving fruits, snacks & other food articles.",379.0,379.0,25.09881422924901
19590,Copper Steel Bottom/Vanna Chetty - No. 9,"Kitchen, Garden & Pets",Steel Utensils,BB Home,149.0,219.0,Copper Utensils,3.7,"BB Home presents its range of Steel utensils which are durable, long-lasting and creatively designed for easy access and use.BB Home Copper Bottom Vanna Chetty is made from Steel having a curved copper plated bottom, to help distribute the heat and oil quickly and evenly as you cook. This is ideal for stir-frying, sauteing and even everyday cooking. It is excellent for curries and vegetable dishes. This can be used for boiling & storing milk. This is great to store any type of items in it and serve in the same as well.",149.0,149.0,31.963470319634705
19594,Glass Bowl with Orange Lid Set - Freezowarm,"Kitchen, Garden & Pets",Crockery & Cutlery,Yera,209.0,250.0,Glassware,3.6,"As the name suggests, Freezowarm is ideal for storing freshly cooked food and leftover food for later use, in the refrigerator to be subsequently removed for microwave heating and serving. The product has an airtight lid to preserve taste during storage. The lid must be removed prior to reheating and must not be done immediately after removing the bowl from the freezer.",209.0,209.0,16.400000000000002
19598,Alkaline Battery Max AA,"Kitchen, Garden & Pets",Appliances & Electricals,Energizer,79.0,85.0,Battery & Electrical,4.4,"The Energizer MAX® family is all about long-lasting power. The AA and AAA sizes are now our #1 longest-lasting MAX™ batteries. They also hold their power for up to 10 years while in storage, so you have power for the devices you love when you need it most. So when it comes to toys, digital cameras and other valuable devices, you can feel confident knowing you have the long-lasting power and protection you'd expect from Energizer®. Energizer is the maker of the 1st* zero mercury AA alkaline battery. 

Designed to protect against damaging leaks for up to two years after fully used 
Hold power for up to 10 years in storage 
From the makers of the world's 1st* Zero Mercury AA Alkaline Battery: Energizer is an industry leader in powering people's lives responsibly. See Technical Information",79.0,79.0,7.0588235294117645
19600,"Non-Stick Frying Pan With Stainless Steel Lid - 24 cm, Red","Kitchen, Garden & Pets",Cookware & Non Stick,Nirlon,529.0,709.0,Kadai & Fry Pans,2.7,"Nirlon has been at the cutting edge of technology and innovation offering both style and substance to the discerning, demanding Indian homemaker for its ever-changing life-style. This deluxe frying pan is the way to healthy frying and sauteing. This pan is handy to have about, with its 3 layer non -stick coating for oil-free cooking. With a sturdy, easy -to hold the handle, looks great and can be used for serving, too! Use wooden spatula for best results.",529.0,529.0,25.38787023977433
19601,"Muffin-Chocolate Moulds - Metal, Slot Of 6, Gold, BB 1023 GLDN","Kitchen, Garden & Pets",Bakeware,DP,149.0,259.0,"Bakeware Moulds, Cutters",4.7,"Everybody loves cake and muffins. So surprise your loved ones by baking cute little cupcakes in this golden muffin moulds. The moulds are made using the silicone material and make baking pretty easy as they are non-stick, flexible and are easy to clean. It has 6 slots and can bake 6 muffins at a time. The design at the bottom makes the muffins look wonderful. The moulds are refrigerator safe.",149.0,149.0,42.47104247104247
19602,Contura Black Hard Anodised Pressure Cooker Xtra Thick CXT50,"Kitchen, Garden & Pets",Cookware & Non Stick,Hawkins,2399.470000000001,3125.0,Pressure Cookers,4.6,"The Induction Compatible Hawkins Contura Black XT Pressure Cooker has all the features of the Hawkins Contura Black Pressure Cooker. Additionally, permanently attached to the 4.88 mm thick base is a plate of AISI 430 grade magnetic stainless steel which makes the cooker Induction Compatible. The Xtra Thick base heats quickly and retains heat well. Suitable for use on all domestic gas, electric, halogen, ceramic and induction cooktops.Ideal for 5 or 7 persons. Inside fitting safety lid - will not open until the pressure falls. Curved body for easy stirring. Black body heats faster, does not react with food and stays looking new for years. eXTRA thick base - stays flat, heat evenly. Hawkins Pressure Cooking can reduce normal cooking time as much as half – you save fuel and therefore money. Also, steaming is ideal for low-calorie, low-fat cooking. It evokes the natural flavours of the food-producing delicious results. Pressure cooking retains certain nutritive elements such as proteins and vitamins",2699.0,2399.470000000001,23.21695999999996
19615,Disney Frozen Double Wall Insulated Kids Sipper Bottle,"Kitchen, Garden & Pets",Storage & Accessories,Hm International,269.0,299.0,Lunch Boxes,2.2,This push button Insulated Sipper Plastic Water Bottle is ideal for kids. It is BPA free and food grade. All over character design with foil printing makes it more special and looks amazing. It is easy to carry. Wash thoroughly before first use.,269.0,269.0,10.033444816053512
19618,Water Bottle - Apsara 1 Assorted Colour,"Kitchen, Garden & Pets",Storage & Accessories,Steelo,29.0,36.0,Water & Fridge Bottles,3.5,"Steelo Rasna water bottle is ideal for storing water in the fridge or for keeping it accessible for drinking water, whenever required. It is made of high quality, USFDA approved, Food Grade PET Poly Ethylene Threpthalate material that is also odourless. The bottle fits snugly in the refrigerator door pocket and can be used on a daily basis.",29.0,29.0,19.444444444444446
19624,"Utility Set - Lighter, Strainer & Knife, Green","Kitchen, Garden & Pets",Kitchen Accessories,Anjali,229.0,315.0,Kitchen Tools & Other Accessories,3.9,"This is a budget-friendly high quality 3 piece combo set which comes with a vegetable knife, a lighter, and a peeler.

Vegetable Knife - This all-purpose vegetable knife is an indispensable tool for carrying out Miscellaneous jobs like chopping, slicing, mincing and dicing of vegetable on a daily basis. A specific grinding system to help long-lasting cutting edge retention. An excellent design handle ensures easy handling and comfort during prolonged use of the knife.
Strainer - Straining is an everyday task in most kitchens, for which a tough, durable, easy-to-clean and maintain strainer is a necessity. Crafted from high grade and food-grade stainless steel, it can be used for strain soup, juice, milk, tea, and other liquids. Strong, sturdy, and durable, it is rust, crack and stain-resistant. The innovative design prevents spillage while pouring and filtering. The strainer is a heavy-duty which is suitable for both home and commercial use. They are resistant to rust and easy to store.
Lighter - To Light - up to a gas stove, point lighter's nozzle tip over the burner. Turn on the gas and press the lighter's knob simultaneously. Take away the lighter as soon as gas the stove lighten up. Always keep lighter on the holder, away from heat & moisture.",229.0,229.0,27.3015873015873
19626,Atlas Plastic Water Bottle - Blue,"Kitchen, Garden & Pets",Storage & Accessories,Ratan,36.0,36.0,Water & Fridge Bottles,4.6,"This water bottle, made of 100% food-grade plastic is unbreakable and refrigerator safe. The air-tight seal ensures the prevention of any leakage. The bottle is easy to open and comes in assorted colours.",36.0,36.0,0.0
19637,Pet Shampoo - Dirty Dawg,"Kitchen, Garden & Pets",Pet Food & Accessories,Animology,850.0,850.0,Pet Cleaning & Grooming,4.3,"Dirty Dawg by Anemology, is a vitamin and conditioner enriched no rinse shampoo spray with a deep cleaning action that removes dirt and odor.",850.0,850.0,0.0
19638,"Bella Chai Cup & Saucer - Red Rose Fantasy, White","Kitchen, Garden & Pets",Crockery & Cutlery,Cello,459.0,649.0,"Cups, Mugs & Tumblers",4.2,"Tableware that is infused with beauty and strength, charming dishes, gaily patterned in colourful new designs serve every purpose. Cello Opalware is produced in the most advanced state-of-the-art manufacturing facility using German Technology. Bacteria free-non porous and hygienic for your family. 100 per cent vegetarian with bone ash free and made of green material. Thermal resistant, no cracks on heating food in the microwave from refrigerator and stackable. 
Benefits:

Break, chip and scratch-resistant which is made for everyday use
Vibrant designs that make dazzling white wares look beautiful
Fully tempered up to 3X stronger, recyclable, easy to clean",459.0,459.0,29.27580893682589
19649,"Borosilicate Food Container With Lid - Square, Small","Kitchen, Garden & Pets",Storage & Accessories,Iveo ,219.0,271.0,Containers Sets,3.9,"The food container is used to store the grocery items and it is a one-stop solution to store spices, dry-fruits, candies and mukhwas or mouth freshener, tea or coffee powder and any kind of grocery items. The container comes with a lid as it is crafted for safety.",219.0,219.0,19.18819188191882
19650,Designer Plastic Planter Pot - Assorted Color,"Kitchen, Garden & Pets",Gardening,Aristo,218.0,218.0,"Pots, Planters & Trays",4.0,"Attractive designed strong and durable colourful Planter Pots, suitable for indoor and outdoor. Strong, high quality and Everlasting Colors.",218.0,218.0,0.0
19652,"Plastic & Stainless Steel Lunch Box - Green, BB1377GRN","Kitchen, Garden & Pets",Storage & Accessories,Tedemi,639.0,849.0,Lunch Boxes,3.9,"Packing lunch for your loved ones made easy with this lunch box. Made of high-quality stainless steel and plastic, these lunch boxes are sturdy and durable and are easy to clean. The lunch box is airtight which helps in keeping the food fresh for long and maintain hygiene. The lunch box features a convenient and sleek design making it easy to open the lid and lets you carry the lunch box with absolute ease. The modish and stylish looking lunch box will be admired by everyone.",639.0,639.0,24.73498233215548
19668,Svachh Aluminium Outer Lid Pressure Cooker (10725),"Kitchen, Garden & Pets",Cookware & Non Stick,Prestige,1470.0,1630.0,Pressure Cookers,5.0,"Bring home a cooker that helps you keep the kitchen clean and safe. The Prestige no mess cooker comes with a unique lid that contains any spillage that might occur during the course of cooking and prevents the messy liquid from dripping down. Moreover, it comes with anti-bulge induction base that ensures the base of this pressure cooker will never disfigure or bulge, ensuring long lasting utility.",1470.0,1470.0,9.8159509202454
19675,Sante Infuser Water Bottle - Red,"Kitchen, Garden & Pets",Storage & Accessories,Steelo,109.0,249.0,Water & Fridge Bottles,3.9,Steelo Sante fruit Infusser Water Bottle is USFDA Approved PET (Polyethylene terrphthalate ).The bottle is made of 100% food grade material & is BPA free which ensures a safe drink.,109.0,109.0,56.22489959839358
19681,Microwavable Plastic Soup Bowls - Blue,"Kitchen, Garden & Pets",Crockery & Cutlery,Laplast,209.0,299.0,Plates & Bowls,3.8,"These soup bowl sets are microwave and dishwasher safe. Made of high-quality food-grade plastic materials, it is available in various vibrant colours. Now it is easy to keep the leftover cooking raw materials with these bowls.These can also be used as serving bowls too.",209.0,209.0,30.10033444816053
19687,Plastic Hook/ Hanger Card - Self Adhesive/ Stickable BH107,"Kitchen, Garden & Pets",Storage & Accessories,BB Home,59.0,79.0,Wall Hooks & Hangers,3.9,"These wall hooks add to the decor of the home space. Ideal for bathroom and kitchen, made of stainless steel & Plastic. The wall hooks are strong and can bear up to 1.5 kg of weight. You can conveniently hang hand towels, utensils, cutlery etc. The stickable hooks have 3M Tape at the back to ensure strong and long-lasting hold. Just remove the sticker and paste it on your favourite wall. These wall hooks help you keep things in a systematic and organised manner. The hooks are enabling easier utilisation, and are entirely made using stainless steel & Plastic that brings out the most classy and lavish looks of the hooks. The top of the hook is curved, and not pointed, ensuring the safety of the user. Use these hooks on smooth glass surfaces, ceramic, marble, wood, PVC etc.",59.0,59.0,25.31645569620253
19692,Hydro Sports Bottle,"Kitchen, Garden & Pets",Storage & Accessories,Saura,99.0,99.0,Water & Fridge Bottles,5.0,Saura provides a progressive range of bottles which have multiple uses. This bottle is ideal for keeping yourself hydrated all-day-long. It is are durable & easy to carry while traveling. It is the best choice for you and your family.,99.0,99.0,0.0
19703,Lithium Battery Ultimate AA,"Kitchen, Garden & Pets",Appliances & Electricals,Energizer,275.0,300.0,Battery & Electrical,3.9,"The Energizer® Ultimate Lithium™ batteries are not only the #1 longest-lasting AA batterie but they are complete with leak resistance and performance in extreme temperatures (-40ºF to 140ºF or -40ºC to 60ºC). To ensure your favorite devices operate at their peak performance, depend on Energizer® Ultimate Lithium™ batteries for work, play and home. Energizer Ultimate Lithium™ batteries are 100% leak proof",275.0,275.0,8.333333333333332
19709,Melamine Condiment With Spoon - Orange,"Kitchen, Garden & Pets",Crockery & Cutlery,Superware,229.0,295.0,Glassware,4.0,"Made of 100% food-grade melamine and food contact grade colour, this condiment set is heat resistant up to a temp of 140º C. It is resistant to breaking, cracking & chipping. Stain-proof, it comes with long-lasting Designs. It has a glazed finish that makes it aesthetically pleasing. This condiment set is safe for dishwasher use.",229.0,229.0,22.372881355932204
19713,Veg Knife - Swift,"Kitchen, Garden & Pets",Kitchen Accessories,Anjali,60.0,75.0,Knives & Peelers,3.9,Anjali veg slicer knife is made of stainless steel with a 210 mm thick blade and the serrated blade easily and neatly cuts thin skinned vegetables.,60.0,60.0,20.0
19723,"Non-Stick Cookware Set - Favourite,Red (12417-S)","Kitchen, Garden & Pets",Cookware & Non Stick,Pigeon,599.0,1895.0,Cookware Sets,3.2,"Pigeon presents this non-stick gift set which is a high-performance breakthrough in kitchenware. These utensils are finished with non-stick coating for smooth and easy release of food. In addition, these easy-to-clean utensils let you cook without oil or with less oil. Designed with non-induction bottoms these utensils are suitable for gas stoves. Made with Pure Coat Technology, it has a Super Durable Bakelite Handle. High End Italian Technology. It comes with a 5 Layer Teflon Coating from The Chemours Company; FC Forged Cookware; designed with a seamless reinforced coating that will never peel or flake during use.",599.0,599.0,68.3905013192612
19739,Traditional Pure Iron Appam Chatti Kadai 9,"Kitchen, Garden & Pets",Cookware & Non Stick,Trm,449.0,775.0,Kadai & Fry Pans,2.3,"TRM Traditional Pure Iron Appam Chatti/ Kadai is made of pure iron which makes it durable. This kadai has a round bottom that comes with two steel handles. The handles are comfortable and easy to hold while carrying. The iron kadai heats up quickly and uniformly helping in even and consistent cooking. It is easy to use and clean. You can cook both veg and non-veg foods. It is ideal to use for deep frying, roasting, sauteing, grilling, shallow frying and even water-based cooking like poaching and boiling.",449.0,449.0,42.064516129032256
19754,Whip Insulated Water Bottle - Red,"Kitchen, Garden & Pets",Storage & Accessories,Nayasa,219.0,279.0,Water & Fridge Bottles,5.0,This water bottle is of 100% food grade quality and it keeps the water cool with P.U. insulation. It has a comfortable drinking system for kids. Designed to fit in a side pocket or with a belt to carry on the shoulder. It is perfect for your kids to carry it to the school. The stylish bottle comes in different and bright colours to brighten the kids collection.,219.0,219.0,21.50537634408602
19759,Steel Storage Deep Container/Canister - See Through,"Kitchen, Garden & Pets",Steel Utensils,Ramson,299.0,799.0,Steel Storage Containers,3.6,"Ramson see-through storage container set is made of SSLB - A high-grade stainless steel. These containers have a see-through lid and mirror finish body. The see-through lids make it easy to identify the stored content. These containers can be used to store namkeen, biscuits, snacks, food grains etc. These are easy to clean & are stackable",299.0,299.0,62.57822277847309
19764,Non-Stick Cookware Set With Glass Lid & Nylon Spoon-Granite Coating - Red,"Kitchen, Garden & Pets",Cookware & Non Stick,Nirlon,1149.0,3499.0,Cookware Sets,2.9,"Say goodbye to boring cooking sessions and take it to the next level with the Nirlon Non-Stick Cookware Set. Aimed at providing an efficient cooking experience, this non-stick cookware set. Prepare healthy meal quickly and easily into Nirlon 7 piece non-stick cookware set. Its stunning looks and Red colour will definitely add a charm to your kitchen collection. Adding on to its superior looks, these non-stick cookware sets. The set consists of dosa Tawa, fry pan, Kadai, tempered glass lid with 3 pcs nylon spoon One can cook and fry varieties of food like dosa, roti, curry, paneer rolls, dal tadka etc. Into these cooking essential set. Nirlon non-stick set needs lesser oil which contributes to keeping your food much healthier than cooking in other kadais or pans. Its high gauge aluminium adds on to its cooking efficiency. This cookware set has a sturdy handle made of soft-touch and is compatible with LPG stoves and induction. The other notable feature is that the lid has an air vent or steam hole that provides security by releasing extra pressure of steam while cooking continuously. Featuring India’s first 5-layered non-stick technology, these cookware items are designed to last for a long time. So fry, cook with confidence into Nirlon non-stick cookware set.
Benefits:

Premium Non-Stick Cookware for Everyday Use.
Designed to Impress, Built to Last.
Easy to Clean Maintain.",1149.0,1149.0,67.16204629894256
19765,Stainless Steel Glitter Dinner Fork,"Kitchen, Garden & Pets",Crockery & Cutlery,Neelam,299.0,450.0,"Cutlery, Spoon & Fork",4.8,Neelam presents this high-quality stainless steel utensils which will add ease and comfort to your kitchen chores. The brand has been at the cutting edge of technology and innovation offering both style and unique features. This one is made from high-grade steel and is best in quality and durability.,299.0,299.0,33.55555555555556
19776,Water/Juice Glass Tumbler - Volvic 3303,"Kitchen, Garden & Pets",Crockery & Cutlery,Roxx,425.0,425.0,Glassware,4.0,"Roxx tumblers are available in different designs, shapes, sizes, and materials. Each piece is durable and is made using premium quality to suit your needs. These glasses are strong, durable and fit for serving at parties or can be used at home for daily use.",425.0,425.0,0.0
19793,"Padded Collar - 3/4 inch, Black Colour","Kitchen, Garden & Pets",Pet Food & Accessories,Glenand,495.0,495.0,Pet Collars & Leashes,4.3,These are soft padded collar for your active pets with light weight metal fitings making them completely safe for your pets.,495.0,495.0,0.0
19797,Stainless Steel Buffet Plate - Beggi China No. 8,"Kitchen, Garden & Pets",Steel Utensils,Neelam,55.0,100.0,Plates & Tumblers,2.8,"Neelam thali plates are made from high-grade stainless steel and are meant for serving elaborate lunch or dinner meals. They are extremely durable, long lasting and are also easy to store in modular kitchen cupboards.",55.0,55.0,45.0
19800,"Steel Spoon - Medium, Premium Gem Series, BBCL02","Kitchen, Garden & Pets",Crockery & Cutlery,BB Home,179.0,299.0,"Cutlery, Spoon & Fork",4.4,BB Home provides fine and classy cutlery that can make a difference to your dining experience. These cutleries are made from 100% food-grade stainless steel. These cutleries have thick stem for durability and smooth edges for safety. The range suits both basic and formal table settings. This cutlery is cup rolled which means it is designed in a fashion that helps you eat your food easily.,179.0,179.0,40.13377926421405
19805,"Lunch Bag - With 3 Container, Mega Bite, Green","Kitchen, Garden & Pets",Storage & Accessories,Cello,305.0,305.0,Lunch Boxes,5.0,"Get the feel of homemade food on the go. Cello brings to you its fresh advent with soft touch lunch pack series embracing newfangled collections under its hub. This trend setter series will match up your elegance wherever you go. The containers are made up of stainless steel material which provides better strength and durability. You can carry different kinds of food without the fear of leakage. This lunch set is perfect for carrying lunch to office, school or college. The set contains 1 big container and 2 small containers with a spoon and it comes along with a trendy thermal bag.",305.0,305.0,0.0
19811,Candy Pink Stainless Steel Lunch Box/Tiffin Box - Pink,"Kitchen, Garden & Pets",Storage & Accessories,Borosil,659.0,690.0,Lunch Boxes,4.7,"Now introducing the colourful, hygienic and leak-proof stainless steel kids lunch box in which they can carry their favourite food anytime anywhere. These lunch boxes come with colourful bags that are convenient to carry and easy to clean.",659.0,659.0,4.492753623188406
19822,Malta Round Plastic Container Set - Blue,"Kitchen, Garden & Pets",Storage & Accessories,Mastercook,149.0,313.0,Containers Sets,4.3,"These storage containers are made from high-quality plastic for everyday use. It seals the food effectively and has an easily stackable design for smart storage. The food-grade quality of these multipurpose airtight storage containers, with attractive design, make them hygienic for use. They are freezer safe without lid and have a strong and durable body for longevity.",149.0,149.0,52.39616613418531
19833,Chai / Coffee/ Tea-Milk Mug - Red with White Polka Dots Print,"Kitchen, Garden & Pets",Crockery & Cutlery,Rslee,349.0,349.0,"Cups, Mugs & Tumblers",4.0,Decorate your kitchen or workstation with this red and white polka dots printed mug from the house of Rslee Ceramics. The mug is durable and is light in weight. It is crafted using ceramic material which will keep your drink warmer. The mug has an astonishing print over which makes it a must-have product in your kitchen. Enjoy your coffee-milk in this pretty mug.,349.0,349.0,0.0
19839,"Leo Plastic Pet Water Bottle - Black, Wide Mouth","Kitchen, Garden & Pets",Storage & Accessories,BB Home,75.0,126.0,Water & Fridge Bottles,3.9,"These BB Home pet water bottles are made of high-quality plastic which is 100% food grade and BPA free. Due to the use of virgin PET material, these bottles are having elegant shine and colour. These are the best ones to store water in the fridge or you can drink water directly from them.
BB Home products are always high quality and at a very competitive price compared to other branded products in the market. So when you get the best or better than the brands available in the market at a lower cost, definitely you save money and get the best quality product for your use.
Special Note: Colour of the bottle physically might slightly differ from the image displayed on the website due to digital photography.",75.0,75.0,40.47619047619048
19842,"Two Tone Plastic Bowl/ Fruits & Vegetable Basket - No. 2, White Base With Pink Ring, L2302","Kitchen, Garden & Pets",Storage & Accessories,Princeware,59.0,90.0,Containers Sets,3.8,"This bowl, made from plastic, is durable and easy to clean and maintain. It is round shaped and is also easy to carry. The colour of the bowl makes it attractive and perfect for keeping in the dining table or storing in the kitchen.",59.0,59.0,34.44444444444444
